"RegionID","RegionName","SizeRank","1979-03","1979-06","1979-09","1979-12","1980-03","1980-06","1980-09","1980-12","1981-03","1981-06","1981-09","1981-12","1982-03","1982-06","1982-09","1982-12","1983-03","1983-06","1983-09","1983-12","1984-03","1984-06","1984-09","1984-12","1985-03","1985-06","1985-09","1985-12","1986-03","1986-06","1986-09","1986-12","1987-03","1987-06","1987-09","1987-12","1988-03","1988-06","1988-09","1988-12","1989-03","1989-06","1989-09","1989-12","1990-03","1990-06","1990-09","1990-12","1991-03","1991-06","1991-09","1991-12","1992-03","1992-06","1992-09","1992-12","1993-03","1993-06","1993-09","1993-12","1994-03","1994-06","1994-09","1994-12","1995-03","1995-06","1995-09","1995-12","1996-03","1996-06","1996-09","1996-12","1997-03","1997-06","1997-09","1997-12","1998-03","1998-06","1998-09","1998-12","1999-03","1999-06","1999-09","1999-12","2000-03","2000-06","2000-09","2000-12","2001-03","2001-06","2001-09","2001-12","2002-03","2002-06","2002-09","2002-12","2003-03","2003-06","2003-09","2003-12","2004-03","2004-06","2004-09","2004-12","2005-03","2005-06","2005-09","2005-12","2006-03","2006-06","2006-09","2006-12","2007-03","2007-06","2007-09","2007-12","2008-03","2008-06","2008-09","2008-12","2009-03","2009-06","2009-09","2009-12","2010-03","2010-06","2010-09","2010-12","2011-03","2011-06","2011-09","2011-12","2012-03","2012-06","2012-09","2012-12","2013-03","2013-06","2013-09","2013-12","2014-03","2014-06","2014-09","2014-12","2015-03","2015-06","2015-09","2015-12","2016-03","2016-06","2016-09","2016-12","2017-03","2017-06","2017-09","2017-12","2018-03","2018-06","2018-09"
394720,"Janesville, WI",249,18568.38,19019.54,19402.51,19625.57,19877.98,19986.66,20029.95,20051.96,20102.9,20044.3,20220.33,20632.74,21030.27,21266.74,21658.61,21978.34,22269.24,22587.79,23010.16,23452.81,23981.81,24488.04,24983.14,25284.3,25535.68,25731.18,25855.49,25908.69,26027.11,26176.94,26449.75,26787.07,27105.79,27368.22,27728.58,28201.59,28554.97,28908.01,29177.43,29595.1,30195.92,30683.8,30897.4,30750.89,30690.86,30695.82,31012.28,31582.82,32002.9,32439.7,32684.14,32832.44,33105.44,33535.76,34167.53,34968.3,35561.49,36162.69,36586.1,37012.41,37415.39,37969.68,38497.24,39062.37,39506.77,39828.75,40077.62,40396.37,40882.17,41517.65,42049.64,42340.73,42639.58,42934.29,43219.12,43488.91,43913.66,44351,44783.72,45167.68,45358.03,45501.12,45525.67,45683.18,46042.72,46466.66,46676.77,46593.27,46698.53,46707.85,46699.59,46556.33,46413.69,46480.74,46438.43,46550.39,46514.81,46604.4,46591.95,46754.59,46830.7,47072.9,47268.06,47616.64,47601.25,47511.41,47432.37,47550.8,48008.87,48393.68,48907.81,49170.26,49631.25,50057.22,50298.88,50214.9,50209.85,50616.31,50866.67,51037.18,50295.55,50040.98,49587.51,49401.3,48898.89,48655.48,48279.54,47991.71,47782.68,47486.39,47452.47,47368.42,47627.33,47797.31,48130.7,48759.73,48755.22,48981.15,48945.87,49645.84,50367.92,51294.68,51821.4,51886.51,51796.16,51743.08,51964.24,52542.81,52938.18,53237.56,53566.87,53939.55,54476.9,54983.56,55617.28,56138.26,56531.6104549912,56924.9609099824,57318.3113649736
394710,"Jackson, MI",250,18059.42,18416.45,18701.65,18942.47,19298.34,19525.97,19652.99,19737.03,19852.73,19927.15,19984.93,20274.97,20378.66,20523.83,20634.24,20821.33,20920.77,21114.38,21315.3,21569.62,21809.72,22065.5,22332.64,22645.65,22969.08,23176.36,23435.59,23806.75,24169.95,24593.12,24908.18,25384.8,25761.82,26170.39,26502.11,26847.48,27325.39,27881.87,28256.42,28453.11,28849.16,29104.89,29308.53,29361.41,29514.77,29701.86,30031.8,30361.01,30436.56,30512.77,30589.85,30793.26,30918.15,31226.52,31498.12,32102.65,32355.56,32870.92,33140.52,33551.11,33969.3,34440.55,34971.34,35480.74,36014.01,36354.42,36602.52,36951.41,37336.21,37901.78,38310.36,38714.86,38949.91,39175.83,39480.43,39885.05,40467.17,40996.41,41481.27,42024.6,42514.1,43163.89,43388.67,43617.34,44052.36,44492.49,44803.18,44803.23,44935.73,44836.06,44783.55,44547,44234.44,44250.46,44135.93,44207.71,44132.84,44130.38,44327.6,44886.52,45310.9,45787.98,45973.94,46249.44,46294.99,46324.51,46170.12,46232.86,46297.59,46482.79,46480.36,46318.79,46360.43,46431.54,46554.68,46383.12,46350.62,46778.17,47232.89,47802.04,47074.99,47021.9,46300.36,45789.21,45044.92,44811.43,44570.66,44290.97,44013.01,43545.07,43430.28,43465.62,43638.79,43739.29,43900.51,44614.16,44848.1,45203.37,45211.48,45734.32,46359.34,47170.04,47824.73,48120.68,48450.39,48812.96,49339.95,49892.22,50217.56,50421.93,50387.27,50341.47,50387.46,50367.62,50224.45,50052.46,50403.1683745458,50753.8767490915,51104.5851236373
395009,"Punta Gorda, FL",251,12776.45,13041.81,13335,13606.74,14004.08,14364.82,14651.56,14844.28,15084.94,15283.22,15590.19,15918.51,16217.68,16366.36,16462,16404.47,16549.48,16720.42,16979.52,17212.62,17447.77,17697.58,17963.18,18256.46,18533.93,18786.85,19072.27,19461.71,19859.42,20262.91,20675.39,21075.59,21536.84,22046.19,22588.3,23076.93,23571.69,24020.65,24395.78,24705.01,25223.84,25664.2,26000.34,26095.62,26186.02,26241.9,26378.03,26529.06,26668.33,26801.81,26869.05,26864.11,26920.51,27084.68,27305.51,27600.2,27922.15,28206.33,28414.2,28549.01,28696.33,28997.29,29298.69,29619.8,29988.57,30361.79,30650.44,30806.67,31032.74,31298.48,31639.28,32036.36,32427.88,32824.47,33140,33304.58,33584.65,33888.94,34460.62,35197.82,35826.04,36425.41,36679.85,36584.7,36814.17,37062.63,37373.36,37420.75,37531.43,37522.29,37465.28,37378.16,37341.4,37395.23,37526.19,37768.49,38040.73,38382.99,38568.33,38680.64,38948.44,39303.31,39753.93,40476,41108.94,41784.99,42333.8,42932.23,43757.89,44496.75,45264.49,45986,46687.36,47471.83,47659.35,47179.78,46443.88,46052.65,45886.46,46113.14,45416.68,45155.62,44258.63,43169.28,42559.66,42353.84,42615.2,43055.05,43444.69,43738.64,43892.68,43924.16,43909.17,43937.53,44032.39,44831.69,44877.69,45069.87,44489.36,44348.96,44528.18,44907.13,45171.69,45078.33,44927.79,44786.4,45175.84,46069.71,46761.67,47395.78,48242.1,49294.59,50462.04,51532.2,52626.25,53659.5,54002.3802936405,54345.2605872811,54688.1408809216
394393,"Bloomington, IN",252,13454.16,13682.18,13879.02,14038.36,14247.41,14322.56,14394.56,14557.83,14857.04,15025.45,15254.43,15523.74,15774.37,15944.24,16154.2,16403.08,16606.95,16850.15,17038.72,17247.92,17606.58,17954.19,18286.51,18545.65,18795.57,19038.17,19294.22,19551.39,19897.53,20299.08,20683.77,20952.15,21234.47,21552.96,21971.71,22534.39,22969.27,23432.75,23679.62,23906.98,24286.56,24585.39,24726.49,24756.19,24921.59,25259.93,25729.78,26079.21,26274.54,26416.12,26476.31,26571.01,26760.58,27106.3,27453.14,27794.67,27897.35,28026.17,27961.61,27916.25,27862.73,27879.17,28146.16,28659.7,29159.01,29512.06,29678.23,29707.89,29899.34,30257.93,30717.35,31181.21,31551.32,31908.77,32022.47,32003.07,32245.44,32553.44,32955.26,33364.75,33629.44,33867.99,33836.87,33827.14,34018.37,34268.68,34494.29,34502.62,34598.65,34521.61,34564.56,34473.52,34414.49,34524.62,34676.56,34952.69,35048.87,35186.51,35114.11,35139.68,35078.37,35204.8,35426.17,36063.78,36277.52,36600.12,36702.93,36889.87,37187.13,37473.02,37979.26,38571.8,39216.57,39892.57,39912.21,39290.29,38805.5,38841.49,38985.59,39284.32,38799.78,38653.09,38309.48,38119.04,37979.77,38123.81,38256.14,38536.47,38842.53,39147.81,39547.69,39799.18,40060.24,40286.74,40585.46,41189.34,41452.23,41682.63,41798.81,42210.32,42816.78,43692.85,44311.95,44410.27,44304.34,44191.14,44249.68,44631.57,44910.3,45236.18,45839.37,46832.12,47849.96,48776.87,49496.33,50050.8,50401.4967432313,50752.1934864626,51102.8902296939
395007,"Pueblo, CO",253,14996.84,15297.47,15639.73,15981.96,16416.39,16689.27,16843.86,16951.27,17127.79,17211.85,17243.87,17312.53,17304.53,17170,16936.67,16870.88,16776.22,16764.39,16730.34,16732.54,16767.38,16818.32,17005.05,17316.38,17538.97,17708.69,17816.63,17933.76,18088.2,18224.13,18362.08,18453.03,18604.79,18804.13,19040.81,19303.16,19514.77,19793.88,20083.48,20491.6,20997.33,21433.76,21813.24,21967.67,22246.54,22528.67,22900.52,23179.6,23447.96,23720.16,23922.03,24015.22,24213.16,24501.77,24836.87,25069.6,25403.98,25693.76,26057.91,26342.15,26640.62,27098.16,27424.73,27793.52,28123.71,28440.96,28739.44,28975.37,29315.81,29671.52,30071.99,30431.27,30729.47,31064.43,31281.3,31341.75,31626.58,31877.81,32352.17,32523.26,32725.47,32777.96,32766.23,32830.35,33019.09,33490.69,33887.24,34117.74,34219.56,34000.28,33933.65,34008.84,34078.69,34324.83,34512.07,34773.94,34891.42,35134.17,35504.29,35891.89,36227.04,36549.38,36693.77,36784.6,36812.41,36992.92,37163.14,37476.69,38047.24,38445.77,38943,39162.34,39581.65,40079.63,40444.97,40606.6,40405.83,40560.3,40758.23,41232.71,40911.63,40446.41,39816.34,39362.14,39308.84,39574.03,39754.56,39785.55,40049.27,40175.48,40337.97,40319.06,40562.26,40808.35,40870.46,41150.32,41093.11,41320.52,40854.36,40467.74,40394.59,40374.04,40645.61,40965.82,41203.68,41391.79,41649.86,41986.57,42132.68,42288.25,42367.94,42464.23,42773.05,43041.06,43301.42,43476.47,43828.320715999,44180.171431998,44532.022147997
394386,"Billings, MT",254,16729.68,16926.61,16982,17436.7,18318,18781.12,18716.55,18889.2,19405.35,19869.84,20198.26,20683.59,20820.01,20877.16,20752.55,21607.14,21781.87,21998.45,21443.41,21616.93,21806.21,22157.56,22440.94,22673.84,22705.07,22525.04,22306.2,22175.34,22300.51,22428.77,22576.86,22612.83,22663.86,22714.11,22913.54,23345.08,23576.84,23927.65,24066.9,24271.32,24771.16,25260.25,25702.26,25937.62,26194.37,26501.66,26819.52,27073.72,27486.83,27838.41,28293.87,28692.51,29123.84,29549.82,29762.72,29753.06,30100.35,30469.1,30880.22,31238.38,31273.61,31631.92,31710.12,31972.51,32178.59,32324.74,32441.21,32545.42,32653.49,32760.57,32990.69,33362.34,33569.23,33726.42,33783.12,33831.41,34171.85,34436.03,34972.14,35609.56,36084.6,36428.1,36349.68,36474.48,36824.79,37511.23,37908.89,38375.82,38557.27,38651.9,38676.21,39000.86,39261.57,39630.86,39782.59,39842.43,40103.8,40485.34,40666.9,40584.3,40666.18,40814.43,40941.97,41111.86,41389.19,41801.31,42152.34,42565.58,43210.42,43853.16,44517.81,45143.33,46058.19,47057.75,47661.39,47599.36,47625.68,48033.08,48464.99,48829.49,48559.36,48532.18,48155.93,47452.98,47267.18,47363.18,47636.95,47724.3,48032.81,48259.6,48469.69,48535.01,48982.79,49335.11,49760.36,50573.48,50802.87,51164.77,51121.67,51662.3,52389.48,53448.37,54249.22,54502.86,54738.35,54958.67,55673.88,56493.2,57214.68,57827.16,58106.73,58013.27,58063.74,58145.4,58041.3,58091.7,58561.8303081552,59031.9606163104,59502.0909244656
394406,"Bowling Green, KY",255,12534.88,12684.53,13009.98,13437,13880.36,14170.72,14236.04,14154.11,14211.25,14085.91,14281.62,14615.08,15039.26,15169.65,15373.04,15572.9,15695.58,15826.14,15972.25,16120.93,16360.04,16638.17,16947.79,17202.58,17358.86,17437.21,17638.59,18049.88,18447.67,18807.4,19048.33,19191.65,19338.37,19500.43,19675.17,19852.27,20011.7,20148.09,20412.64,20864.38,21387.69,21769.15,22094.66,22285.14,22610.8,22951.24,23212.92,23376.04,23508.8,23649.39,23785.15,23987.11,24266.56,24523.41,24879.99,25332.68,25727.05,26077.07,26372.82,26717.43,27064.55,27548.03,28029.58,28636.87,29131.87,29634.23,29971.08,30281.78,30667.21,31233.99,31615.02,31779.68,31951.28,32099.75,32395.82,32776.25,33326.18,33932.45,34261.86,34238.27,34086.14,33947.4,33752.25,33728.05,33966.99,34270.98,34570.54,34696.67,34717.7,34617.64,34569.87,34659.67,34688.99,34826.45,34909.8,35080.23,35147.96,35250.3,35362.75,35591.32,35948.7,36328.54,36812.17,37441.55,37907.19,38367.94,38636.39,38977.21,39471.52,39905.58,40243.97,40371.8,40606.89,40896.77,40999.65,40905.97,40883.16,41378.77,41568.12,41686.31,41042.36,40946.07,40639.23,40429.64,40079.04,39994,39960.56,40006.15,40032.17,39975.19,40242.05,40732.7,41258.34,41744.13,42317.22,43386.63,44199.78,45082.29,45297.1,45169.82,45400.9,45788.06,46035.8,45842.57,45598.3,45396.85,45340.76,45485.36,45299.86,45047.71,45024.54,45379.75,45825.77,46180.53,46657.33,47247.52,47549.4282088239,47851.3364176478,48153.2446264718
394380,"Bend, OR",256,16114.16,16534.46,16798.12,16901.26,17012.2,16979.44,16862.91,16728.18,16667.62,16495.75,16512.98,16722.58,16915.83,17019.49,17177.16,17374.22,17639.32,17969.9,18308.06,18713.68,19119.3,19545.04,19938.9,20289.86,20604.48,20841.5,21042.55,21245.96,21529.19,21847.55,22205.75,22524.6,22816.85,23089.99,23457.48,23874.57,24318.16,24780.5,25323.97,25895.34,26542.79,27135.96,27622.29,27966.95,28386.96,28865.84,29309.4,29619.95,29859.83,30144.78,30363.12,30492.32,30688.71,30949.8,31282.63,31533.5,31940.42,32280.35,32623.46,32829.33,33131.19,33611.68,34013.94,34383.44,34663.32,34920.31,35108.94,35364.12,35638.23,35963.26,36322.6,36778.37,37147.35,37431.42,37807.52,38270.47,38798.05,39213.94,39759.8,40506.36,41181.53,41898.68,42144.18,42163.61,42441.7,42822.82,43279.99,43547.83,43809.5,43752.98,43781.56,43734.39,43800.3,44058.27,44320.32,44626.45,44905.25,45310.44,45696.63,46116.15,46591.72,47138.63,47666.29,48322.25,48818.22,49359.38,49798.09,50286.23,51331.77,52350.83,53122.45,53337.05,53467.26,53607.6,53624.78,53672.57,53722.1,54232.35,54279.28,53871.53,52447.1,51456.64,50639.14,50268.42,50101.98,50080.12,49861.58,49139.98,48906.19,48583.56,48470.66,48429.12,48782.39,49225.91,49673.32,50284.64,50474.69,50851,50992.86,51475.34,52232.74,53198.43,54287.65,55109.6,56046.44,56927.44,58206.1,59391.11,60632.32,61564.85,62499.73,63333.44,64447.48,65749.58,66880.47,68014.47,68564.9042916477,69115.3385832955,69665.7728749432
394306,"Albany, GA",257,14197.56,14468.04,14832.75,15289.21,15784.75,16221.76,16409.07,16465.93,16612.19,16689.47,16808.96,16927.18,17042.54,17077.38,17189.16,17370.31,17608.18,17892.75,18127.74,18312.03,18585.34,18861.54,19123.89,19309.99,19479.69,19569.12,19752.13,20054.04,20454.12,20808.2,21135.9,21383.94,21655.06,21890.91,22026.81,22084.55,22146.97,22211.55,22391.8,22770.44,23166.37,23443.3,23628.49,23694.43,23928.87,24139.82,24388.7,24459,24509.97,24554.34,24619.67,24670.36,24844.12,25069.54,25447.05,25905.72,26349.16,26772.22,26968.77,27032.31,27158.46,27462.47,27927.46,28640.36,29362.52,29980.82,30140.13,29871.89,29770.91,29724.65,30033.88,30742.08,31456.81,32039.51,32298.68,32163.83,32461.88,32705.04,33046.84,33192.72,33416.22,33425.76,33325.86,33193.89,33371.88,33582.86,33724.53,33690.69,33625.89,33502.96,33405.93,33391.27,33302.91,33286.91,33218.73,33304.49,33355.28,33501.52,33760.91,34151.21,34623.12,35120.78,35545.81,35932.15,36297.69,36612.18,36803.43,37109.74,37564.49,37935.38,37859.16,37483.71,37196.56,36888.46,36795.68,36997.76,36956.94,37273.8,37269.95,37310.4,36789.55,36749.92,36371.15,35709.43,35002.55,34485.04,34090.93,33763.05,33778.62,33666.88,33782.94,33768,33744.94,33652.19,33843.04,34762.28,35416.89,36133.04,36282.52,36555.82,37058.79,37703.48,38371.92,38828.84,39320.22,39741.43,40202.05,40575.99,40994.46,41228.92,41615.82,42059.98,42771.44,43380.6,43915.47,44388.85,44672.4915158987,44956.1330317974,45239.7745476961
395193,"Vineland, NJ",258,14926.48,15229.39,15531.77,15824.36,16204.54,16561.18,16858.32,17143.21,17421.66,17678.12,17950.36,18236.91,18495.77,18655.01,18869.99,19071,19327.45,19544.7,19746.68,19912.85,20124.46,20381.03,20697.92,21136.8,21438.61,21712.96,22021.13,22495.65,22960.87,23451.55,23995.35,24572.61,25198.26,25811.23,26327.5,26758.88,27314.72,27830.97,28296.82,28742,29350.41,29932.66,30323.19,30333.74,30419.36,30568.48,30955.78,31375.87,31557.03,31736.97,31710.08,31496.21,31583.1,31693.21,32022.68,32301.71,32374.39,32454.43,32511.51,32805.68,32917.24,33189.7,33356.55,33599.02,33865.77,34124.42,34395.98,34594.86,34913.14,35335.94,35715.77,35965.36,36284.39,36614.43,36929.89,37157.45,37408.99,37670.26,38061.27,38552.95,39006.84,39335.98,39327.09,38930.1,39083.66,39433.12,39831.1,40038.27,39891.9,39672.47,39308.08,39321.82,39245.74,39289.36,39240.12,39380.41,39486.46,39819.88,40313.57,41002.7,41574.28,42227.01,43010.56,43982.63,44598.34,45156.06,45477.06,45967.52,46723.35,47537.05,48064.02,48367.23,48868.86,49458.02,49710.89,49550.83,49484.23,49604.97,50123.24,50970.08,50942.65,51277.12,51118.6,51123.54,50999.19,51035.78,50912.98,50604.68,50535.97,50468.64,50315.19,49706.75,49302.09,48835.5,48426.86,48257.86,47683.94,47222.08,46750.21,47113.59,47654.38,48311.15,48716.58,48716.06,48806.02,48871.6,49322.22,49975,50651.31,51186.89,51579.11,51635.91,52006.69,52449.3,52892.2,53159.82,53571.6533587527,53983.4867175055,54395.3200762582
394917,"Niles, MI",259,15892.64,16205.51,16424.87,16572.98,16822.17,16959.41,17066.53,17195.89,17352.79,17472.92,17571.71,17867.39,17998.73,18166.22,18326.56,18580.11,18754.46,19012.81,19257.33,19527.38,19784.08,20054.96,20376.25,20781.38,21195.74,21501.72,21813.83,22184.89,22547.53,22966.75,23288.74,23765.62,24148.47,24561.3,24841.54,25070.46,25424.22,25850.69,26190.86,26452.32,26898.56,27213.51,27426.48,27441.45,27550.51,27691.58,28018.92,28403.16,28550.27,28696.32,28834.18,29081.33,29253.18,29599.18,29884.16,30457.38,30696.53,31185.14,31399.86,31704.99,32017.82,32381.53,32739.68,33012.37,33307.89,33426.97,33538.22,33824.14,34144.89,34629.35,34977.35,35328.96,35525.91,35714.88,35970.57,36312.27,36815.43,37270.96,37624.38,37965.03,38256.9,38694.99,38690.4,38625.71,38747.4,38872.33,38981.86,38923.38,38981.46,38837.66,38827.55,38757.1,38619.54,38767.5,38829.49,39084.05,39205.75,39391.39,39549.57,39809.8,39951.55,40141.54,40309.19,40799.34,41087.69,41357.71,41425.77,41647.31,41868.83,42199.14,42450.18,42650.69,43030.84,43441.01,43487.96,42821.57,42295.44,42190.26,42325.98,42792.96,42099.65,42010.16,41444.34,41195.66,40735.33,40735.34,40927.31,41291.95,41654.9,41828.75,42126.19,42336.13,42674.12,42945.33,43155.53,43782.21,43935.47,44210.93,44030.1,44228.64,44530.17,45009.17,45365.53,45413.39,45497.93,45614.16,46034.08,46639.51,47035.21,47314.31,47501.25,47816.56,48218.23,48554.16,48775,48968.61,49311.7240370896,49654.8380741792,49997.9521112688
394731,"Kahului, HI",260,19683.05,20174.65,20444.38,20463.73,20775.49,21027.68,21335.62,21559.52,21908.5,22161.1,22414.16,22495.46,22808.5,23164.19,23626.72,23695.55,24086.61,24413.32,24774.16,25131.93,25476.2,25955.11,26305.02,26712.23,27108.11,27478.57,27890.74,28275.59,28729.92,29216.95,29780.77,30343.91,30878.54,31411.41,32047.13,32843.68,33678.71,34571.53,35417.85,36318.67,37304.87,38325.76,39251.44,39987.06,40683.75,41346.18,42189.48,43206.82,43986.07,44608.59,44769.62,44818.2,45158.54,45592.94,45979.67,46276.55,46602.6,46827.29,46728.18,46258.49,45993.82,45938.13,45970.46,45875.07,45737.58,45587.84,45391.45,45419.48,45346.51,45370.28,45316.67,45212.79,45336.89,45573.42,46080.76,46477.71,46853.92,47130.39,47587.28,48125.37,48632.94,49150.96,49697.47,50051.18,50482.48,50951.6,51460.63,51988.14,52294.79,52476.98,52668.31,52745.19,53103.04,53481.89,54036,54547.87,55042.12,55634.17,56145.92,56744.63,57442.08,58306.33,59244.48,60310.19,61225.81,62156.86,62784.8,63733.09,64685.07,65738.14,66470.98,66869.99,67355.48,67890.31,67929.42,67230.59,66508.86,66234.98,65756.83,65160,63853.13,63107.03,62363.93,61739.19,60859.87,60351.83,60243.61,60519.72,60930.18,61081.46,61258.16,61507.65,61981.45,62582.86,63111.93,64061.23,64479.17,65120.08,65255.54,65574.26,66196.83,67010.63,67931.47,68648.62,69384.95,70079.08,70862.9,71545.06,72139.72,72659.66,73002.57,73299.6,73828.26,74287.69,74679.93,74888.66,75494.7264226237,76100.7928452474,76706.8592678711
394946,"Ottawa, IL",261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395125,"State College, PA",262,14441.19,14751.48,15034.73,15220.6,15456.74,15613.34,15743.58,15908.48,16138.05,16317.59,16508.73,16665.21,16811.62,16871.93,17127.72,17515.01,17850.26,18074.89,18227.08,18366.34,18741.4,19061.67,19235.91,19211.11,19471.88,19910.72,20455.16,20571.89,20968.82,21079.44,21280,21380.77,21726.94,22353.8,23020.53,23641.08,24148.94,24442.76,24670.35,24798.72,25322.17,25842.75,26429.71,26645.37,26937.53,27275.5,27632.51,27920.6,28101.88,28296.19,28416.33,28509.95,28664.35,28867.07,28999.37,29053.56,29052.19,29116.97,29213.85,29376.05,29428.01,29578.61,29747.77,30005.31,30195.43,30356.54,30537.51,30830.57,31151.12,31592.75,32000.26,32372.46,32653.6,32944.5,33230.71,33606.91,33988.78,34434.97,34840.75,35364.31,35797.75,36272,36371.48,36218.77,36283.19,36426.62,36612.53,36660.43,36675.55,36550.15,36433.92,36359.06,36299.81,36323.01,36379.04,36458.82,36631.03,36882.55,37046.17,37047.07,37158.27,37324.26,37668.99,38181.33,38442.19,38706.19,38976.91,39592.26,40154.47,40717.96,41303.99,41994.49,42832.31,43690.23,44442.08,44901.37,45278.32,45908.59,46384.46,46851.56,46453.02,46427.79,46026.44,45949.62,45771.86,45997.18,46137.93,46324.98,46439.83,46462.32,46843.79,47463.93,48222.22,48969.93,49633.02,50318.36,50483.93,50792.49,50725.84,51072.91,51533.97,52152.44,52827.02,53355.33,53847.29,54320.97,54915.51,55591.1,56051.95,56411.81,56483.94,56282.28,56197.21,55993.18,55817.54,55572.07,56002.5912515946,56433.1125031891,56863.6337547837
394359,"Bangor, ME",263,13759.1,14050.2,14338.8,14575.9,14952.29,15276.36,15572.04,15806.74,16098.81,16283.71,16486.36,16659.46,16892.96,17134.62,17556.74,17956.21,18276.42,18507.74,18709.64,18925.68,19307.58,19750.47,20162.66,20398.55,20737.01,20956.55,21138.28,21300.85,21562.04,22057.23,22517.55,23062.75,23349.59,23647.65,23962.81,24529.72,24932.23,25370.71,25702.08,26084.24,26504.53,26706.3,26708.58,26604.59,26624.59,26749.99,26893.19,26929.74,26925.66,26896.61,26873.56,26809.33,26840.6,26943.73,27117.24,27300.53,27465.14,27556.82,27725.53,27778.44,27956.72,28166.32,28378.76,28573.65,28709.73,28889.91,28972.36,29140.11,29364.1,29727.09,30096,30432.3,30767.58,31099.98,31317.5,31537.43,31892.68,32395.27,32945.62,33509.13,33852.76,34209.04,34529.2,34505,34756.42,34920.45,35260.84,35301.24,35373.18,35446.55,35463.32,35397.02,35368.45,35434.93,35584.92,35839.96,36064.33,36295.67,36619.54,37116.14,37577.43,38029.6,38383.61,38966.25,39082.53,39226.62,39171.79,39585.45,40062.22,40513.25,40715.51,40826.3,41029.78,41381.75,41539.06,41340.37,41186.66,41416.6,41742.75,42152.18,41896.47,42163.44,42150.33,42080.52,41721.06,41519.93,41522.24,41623.31,41907.97,42052.82,42289.73,42286.17,42306.84,42389.14,42437.82,42876.77,42895.82,43090.97,43018.33,43174.07,43412.54,43867.99,44224.5,44590.5,44674.94,44845.09,45217.67,46132.17,46763.02,47395.59,47882.22,48519.41,49241.8,49973.16,50761.6,51419.44,51817.7904963031,52216.1409926062,52614.4914889094
394314,"Alexandria, LA",264,12836.61,13044.11,13277.97,13472.62,13743.19,13915.96,14124.29,14366,14672.03,14873.06,15128.83,15459.35,15727.56,15844.04,15927.94,16044.39,16205.61,16337.91,16459.39,16542.79,16676.09,16840,17020.31,17208.09,17313.7,17355.58,17442.55,17581.96,17702.02,17748.04,17831.61,17921.49,18094.83,18302.97,18509.83,18648.07,18804.69,19007.88,19292.54,19690.49,20063.23,20405.63,20601.75,20686.12,20898.02,21163.3,21488.21,21777.16,21961.07,22110.01,22172.53,22308.1,22458.36,22696.82,22881.4,23131.22,23309.19,23540.35,23714.55,23836.51,24108.42,24362.41,24707.77,24932.35,25200.82,25369.12,25576.4,25726.97,25916.69,26133.96,26461.29,26818.99,27151.08,27500.32,27741.35,27872.79,28054.85,28271.79,28618.13,29114.32,29486.61,29842.68,29978.81,29993.46,30232.29,30581.81,30716.8,30553.48,30667.22,30841.18,31094.01,31148.03,31098.8,31071.94,31135.61,31447.03,31618.98,31888.27,32149.98,32573.44,32833.95,33094.71,33122.2,33222.08,33280.07,33344.5,34518.17,35336.25,35998.26,35256.39,35166.01,35889.27,36729.98,38160.95,38952.81,39148.4,38907.72,39254.91,39868.91,41047.31,41248.72,41507.65,40706.9,39403.43,38583.66,38080.51,38266.35,38725.91,39003.58,39061.13,38888.22,38519.35,38437.43,38491.9,38811.39,39658.37,40041.68,40570.33,40475.82,40329.39,40446.53,40740.91,41213.49,41527.8,41631.69,41584.26,41688.78,41927.1,42024.26,42117.93,41824.88,41370.32,40987.03,40613.37,40400.42,40347,40604.8143890181,40862.6287780361,41120.4431670542
